Timestamp,ax,ay,az,gx,gy,gz,roll,pitch,yaw
2026-09-24 19:44:40.376759808,1.3741806640624998,5.618818847656249,8.0822890625,-0.08735168375459901,0.035153726389045944,-0.030892668644919165,37.45622813764791,350.5832433545701,228.09565755648322
2026-09-24 19:44:40.379758080,1.3837568359374999,5.57572607421875,8.1158056640625,-0.08628641931856731,0.02663161090079238,-0.02876213977285577,37.401031555944634,350.609780468648,228.09337605256337
2026-09-24 19:44:40.748473856,1.4364257812499999,5.566149902343749,8.06313671875,-0.08415589044650393,0.01810949541253882,-0.02663161090079238,37.34701653898522,350.6316571419271,228.08886994382357
2026-09-24 19:44:40.748473856,1.4579721679687498,5.479964355468749,8.06313671875,-0.08202536157444054,0.01597896654047543,-0.024501082028728992,37.29330324330983,350.6501098526918,228.08450332268268
2026-09-24 19:44:40.748473856,1.4483959960937498,5.4464477539062495,8.06313671875,-0.07243798165015528,0.019174759848570515,-0.019174759848570515,37.24393231415741,350.6675641170073,228.08285449913276
2026-09-24 19:44:40.748473856,1.4843066406249998,5.444053710937499,8.03680224609375,-0.06072007285380663,0.022370553156665602,-0.014913702104443734,37.2004626286334,350.6851325093199,228.0838630722274
2026-09-24 19:44:40.748473856,1.42924365234375,5.4296894531249995,8.077500976562499,-0.043675841877299504,0.022370553156665602,-0.009587379924285258,37.165559265278574,350.70104079448106,228.08813981989837
2026-09-24 19:44:40.748473856,1.4579721679687498,5.4656000976562495,8.051166503906249,-0.022370553156665602,0.017044230976507126,-0.0031957933080950856,37.14165758878244,350.7138494453553,228.09382183339414
2026-09-24 19:44:40.748473856,1.42445556640625,5.515874999999999,8.04637841796875,0.0,0.012783173232380343,0.0021305288720633907,37.1307442556292,350.7220613275918,228.1007164619703
2026-09-24 19:44:40.763478528,1.42924365234375,5.618818847656249,8.034408203124999,0.01597896654047543,0.006391586616190171,0.007456851052221867,37.131897947453844,350.7255487956969,228.10794463145956
2026-09-24 19:44:40.763478528,1.4627602539062499,5.688246093749999,8.03680224609375,0.03302319751698255,0.0,0.008522115488253563,37.14426380004108,350.7249900070497,228.11334522323054
2026-09-24 19:44:40.763478528,1.47233642578125,5.7313388671875,7.9817392578124995,0.044741106313331204,-0.004261057744126781,0.009587379924285258,37.16527617041959,350.72100977456984,228.117168033453
2026-09-24 19:44:40.763478528,1.5369755859374998,5.82470654296875,7.936252441406249,0.054328486237616457,-0.011717908796348648,0.007456851052221867,37.19331064101394,350.7142203410888,228.1178872479718
2026-09-24 19:44:40.763478528,1.5680981445312498,5.8749814453125,7.93146435546875,0.06072007285380663,-0.01384843766841204,0.004261057744126781,37.22650189421044,350.70632195234515,228.11635853734563
2026-09-24 19:44:40.763478528,1.5848564453124998,5.946802734375,7.833308593749999,0.06391586616190172,-0.017044230976507126,0.0010652644360316954,37.26299007953023,350.69816292537564,228.11180774944648
2026-09-24 19:44:40.779109888,1.6040087890624999,6.0641108398437495,7.883583496093749,0.05645901510967985,-0.01597896654047543,-0.0010652644360316954,37.29908458248964,350.6912027307505,228.10558159636244
2026-09-24 19:44:40.779109888,1.5992207031249999,6.119173828125,7.881189453125,0.044741106313331204,-0.01597896654047543,-0.0031957933080950856,37.32958539871384,350.68466152899373,228.097839290123
2026-09-24 19:44:40.779109888,1.6016147460937498,6.131144042968749,7.883583496093749,0.025566346464760685,-0.01597896654047543,-0.006391586616190171,37.35002937045345,350.6797231593765,228.08921044557198
2026-09-24 19:44:40.779109888,1.5848564453124998,6.128749999999999,7.921888183593749,0.0031957933080950856,-0.01384843766841204,-0.012783173232380343,37.35841287830568,350.6768260541191,228.07829592991303
2026-09-24 19:44:40.779109888,1.5848564453124998,6.145508300781249,7.921888183593749,-0.019174759848570515,-0.019174759848570515,-0.019174759848570515,37.353461626229226,350.6752058364305,228.06395254743515
2026-09-24 19:44:40.779109888,1.5896445312499998,6.073687011718749,7.941040527343749,-0.04048004856920442,-0.022370553156665602,-0.02663161090079238,37.336679208473214,350.6746992393361,228.0450514615672
2026-09-24 19:44:40.779109888,1.58246240234375,6.025806152343749,7.943434570312499,-0.059654808417774936,-0.02663161090079238,-0.03621899082507764,37.30810891239043,350.6755234611981,228.02017843724556
2026-09-24 19:44:40.779109888,1.6327373046874998,5.98271337890625,7.962586914062499,-0.07456851052221868,-0.029827404208887468,-0.044741106313331204,37.271538859269505,350.6778938384617,227.99023195442481
2026-09-24 19:44:40.779109888,1.6710419921875,5.884557617187499,8.0583486328125,-0.08202536157444054,-0.030892668644919165,-0.05219795736555307,37.22974505904554,350.68159050741275,227.9563869006429
2026-09-24 19:44:40.779109888,1.6471015624999998,5.80316015625,8.0200439453125,-0.08309062601047223,-0.02663161090079238,-0.05752427954571154,37.18539326764853,350.68815090384186,227.92074673832087
2026-09-24 19:44:40.779109888,1.6135849609375,5.75288525390625,8.005679687499999,-0.08202536157444054,-0.02769687533682408,-0.06285060172587002,37.14140466862705,350.69683430443973,227.88287373491787
2026-09-24 19:44:40.779109888,1.5992207031249999,5.740915039062499,7.98413330078125,-0.08415589044650393,-0.02876213977285577,-0.0692421883420602,37.09689291675148,350.7075542569257,227.84215623402622
2026-09-24 19:44:40.779109888,1.6231611328125,5.736126953125,8.01286181640625,-0.08628641931856731,-0.025566346464760685,-0.07776430383031376,37.051734646328136,350.72131471772684,227.7985174957816
2026-09-24 19:44:40.779109888,1.6518896484374999,5.709792480468749,8.017649902343749,-0.08841694819063071,-0.025566346464760685,-0.08628641931856731,37.005748598295646,350.738387360787,227.75107913691653
2026-09-24 19:44:40.779109888,1.6590717773437498,5.688246093749999,7.9817392578124995,-0.0905474770626941,-0.02769687533682408,-0.09693906367888427,36.95905475180261,350.75821390627146,227.69837915150575
2026-09-24 19:44:40.779109888,1.6638598632812498,5.64275927734375,7.9984975585937494,-0.09267800593475749,-0.02876213977285577,-0.111852765783328,36.912192396559334,350.7822171638294,227.63863025368624
2026-09-24 19:44:40.779109888,1.675830078125,5.64754736328125,8.022437988281249,-0.0905474770626941,-0.02876213977285577,-0.1320927900679302,36.86737569917532,350.8120725882172,227.57030696985203
2026-09-24 19:44:40.779109888,1.7404692382812499,5.657123535156249,8.0583486328125,-0.0905474770626941,-0.02769687533682408,-0.1576591365326909,36.82472061266565,350.8497359156184,227.49128442960935
2026-09-24 19:44:40.779109888,1.7668037109374999,5.6930341796874995,7.9649809570312495,-0.08841694819063071,-0.02663161090079238,-0.18855180517761005,36.78535982438767,350.8972959967984,227.39828352831367
2026-09-24 19:44:40.779109888,1.7644096679687498,5.71458056640625,7.996103515624999,-0.09267800593475749,-0.025566346464760685,-0.2269013248747511,36.747727360089826,350.95734317907755,227.28867892413288
2026-09-24 19:44:40.779109888,1.7380751953124998,5.75288525390625,8.034408203124999,-0.09906959255094766,-0.02024002428460221,-0.272707695624114,36.70955455527277,351.0351108093366,227.1601003114399
2026-09-24 19:44:40.779109888,1.78116796875,5.7504912109375,7.976951171874999,-0.11078750134729631,-0.01597896654047543,-0.32703618186173045,36.668779271798805,351.13239909740906,227.00844227209254
2026-09-24 19:44:40.779109888,1.7524394531249998,5.80555419921875,7.967375,-0.12250541014364495,-0.014913702104443734,-0.3877562547155371,36.62580637983179,351.2500749843191,226.83045732741417
2026-09-24 19:44:40.779109888,1.7883500976562499,5.7887958984375,7.98413330078125,-0.13954964112015208,-0.01384843766841204,-0.4569984430575973,36.578474713075025,351.39136101470046,226.62180915555834
2026-09-24 19:44:40.779109888,1.771591796875,5.87258740234375,7.972163085937499,-0.1587244009687226,-0.012783173232380343,-0.5358280113239428,36.52510879650712,351.5584917918962,226.37761325957155
