Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-24 19:44:49.288088200,1790279089288088200,rx,1790279089288088200,1790279089161984400,,1,session_start,anchor_unix_ns=1790279089153836200;stopwatch_hz=10000000;unity=6000.3.24f1;udp=10.43.42.208:5005
2026-09-24 19:44:49.753856550,1790279089753856550,unity+offset,1790279089755988900,1790279089632160500,121696050,2,sequence_start,reps=5;gestures=4;initial_rest_s=5;countdown_s=3;hold_s=3;rest_s=5
2026-09-24 19:44:49.754632150,1790279089754632150,unity+offset,1790279089757337500,1790279089632936100,121696050,3,rest_start,reason=initial;trial=-1;rep=-1;gesture_idx=-1;gesture=none
2026-09-24 19:44:55.788350850,1790279095788350850,unity+offset,1790279095790884200,1790279095666620500,121730350,4,gesture_show,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:44:55.788849650,1790279095788849650,unity+offset,1790279095804866000,1790279095667119300,121730350,5,countdown_3,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:44:56.789003850,1790279096789003850,unity+offset,1790279096791848000,1790279096667273500,121730350,6,countdown_2,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:44:57.789572050,1790279097789572050,unity+offset,1790279097792601400,1790279097667841700,121730350,7,countdown_1,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:44:58.792314750,1790279098792314750,unity+offset,1790279098794778400,1790279098670584400,121730350,8,hold_start,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:45:01.793428950,1790279101793428950,unity+offset,1790279101795949800,1790279101671698600,121730350,9,rest_start,reason=after_gesture;trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:45:06.806909450,1790279106806909450,unity+offset,1790279106809641900,1790279106685179100,121730350,10,gesture_show,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 19:45:06.807229050,1790279106807229050,unity+offset,1790279106810495300,1790279106685498700,121730350,11,countdown_3,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 19:45:07.820783350,1790279107820783350,unity+offset,1790279107823704200,1790279107699053000,121730350,12,countdown_2,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 19:45:08.820874250,1790279108820874250,unity+offset,1790279108823656500,1790279108699143900,121730350,13,countdown_1,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 19:45:09.821350650,1790279109821350650,unity+offset,1790279109824944300,1790279109699620300,121730350,14,hold_start,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 19:45:12.834267950,1790279112834267950,unity+offset,1790279112837516800,1790279112712537600,121730350,15,rest_start,reason=after_gesture;trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 19:45:17.834282150,1790279117834282150,unity+offset,1790279117837333500,1790279117712551800,121730350,16,gesture_show,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:45:17.834622450,1790279117834622450,unity+offset,1790279117837561200,1790279117712892100,121730350,17,countdown_3,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:45:18.848099150,1790279118848099150,unity+offset,1790279118850881800,1790279118726368800,121730350,18,countdown_2,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:45:19.862105150,1790279119862105150,unity+offset,1790279119865035500,1790279119740374800,121730350,19,countdown_1,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:45:20.862682450,1790279120862682450,unity+offset,1790279120865907600,1790279120740952100,121730350,20,hold_start,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:45:23.876844300,1790279123876844300,unity+offset,1790279123879467400,1790279123754191100,122653200,21,rest_start,reason=after_gesture;trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:45:28.876957900,1790279128876957900,unity+offset,1790279128879456600,1790279128754304700,122653200,22,gesture_show,trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 19:45:28.877298900,1790279128877298900,unity+offset,1790279128880577200,1790279128754645700,122653200,23,countdown_3,trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 19:45:29.890456400,1790279129890456400,unity+offset,1790279129893581200,1790279129767803200,122653200,24,countdown_2,trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 19:45:30.904115400,1790279130904115400,unity+offset,1790279130907578800,1790279130781462200,122653200,25,countdown_1,trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 19:45:31.904289500,1790279131904289500,unity+offset,1790279131907059900,1790279131781636300,122653200,26,hold_start,trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 19:45:34.918175800,1790279134918175800,unity+offset,1790279134920773000,1790279134795522600,122653200,27,rest_start,reason=after_gesture;trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 19:45:39.931468900,1790279139931468900,unity+offset,1790279139934615600,1790279139808815700,122653200,28,gesture_show,trial=4;rep=1;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:45:39.931824100,1790279139931824100,unity+offset,1790279139937029900,1790279139809170900,122653200,29,countdown_3,trial=4;rep=1;gesture_idx=0;gesture=Sonrisa
