Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-24 19:54:21.723844700,1790279661723844700,unity+offset,1790279661728548700,1790279661589572200,134272500,46,gesture_show,trial=7;rep=1;gesture_idx=3;gesture=Triste
2026-09-24 19:54:21.724211800,1790279661724211800,unity+offset,1790279661747000500,1790279661589939300,134272500,47,countdown_3,trial=7;rep=1;gesture_idx=3;gesture=Triste
2026-09-24 19:54:22.724405700,1790279662724405700,unity+offset,1790279662728682300,1790279662590133200,134272500,48,countdown_2,trial=7;rep=1;gesture_idx=3;gesture=Triste
2026-09-24 19:54:23.737446300,1790279663737446300,unity+offset,1790279663742786300,1790279663603173800,134272500,49,countdown_1,trial=7;rep=1;gesture_idx=3;gesture=Triste
2026-09-24 19:54:24.737644600,1790279664737644600,unity+offset,1790279664741318300,1790279664603372100,134272500,50,hold_start,trial=7;rep=1;gesture_idx=3;gesture=Triste
2026-09-24 19:54:27.737913600,1790279667737913600,unity+offset,1790279667741821000,1790279667603641100,134272500,51,rest_start,reason=after_gesture;trial=7;rep=1;gesture_idx=3;gesture=Triste
2026-09-24 19:54:32.740098250,1790279672740098250,unity+offset,1790279672742734600,1790279672604271600,135826650,52,gesture_show,trial=8;rep=2;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:54:32.740425150,1790279672740425150,unity+offset,1790279672744370800,1790279672604598500,135826650,53,countdown_3,trial=8;rep=2;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:54:33.740451250,1790279673740451250,unity+offset,1790279673742933900,1790279673604624600,135826650,54,countdown_2,trial=8;rep=2;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:54:34.753713850,1790279674753713850,unity+offset,1790279674756029000,1790279674617887200,135826650,55,countdown_1,trial=8;rep=2;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:54:35.767625050,1790279675767625050,unity+offset,1790279675770271800,1790279675631798400,135826650,56,hold_start,trial=8;rep=2;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:54:38.781053550,1790279678781053550,unity+offset,1790279678783207400,1790279678645226900,135826650,57,rest_start,reason=after_gesture;trial=8;rep=2;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:54:43.794342050,1790279683794342050,unity+offset,1790279683797753700,1790279683658515400,135826650,58,gesture_show,trial=9;rep=2;gesture_idx=1;gesture=Disgusto
2026-09-24 19:54:43.794664750,1790279683794664750,unity+offset,1790279683798770000,1790279683658838100,135826650,59,countdown_3,trial=9;rep=2;gesture_idx=1;gesture=Disgusto
2026-09-24 19:54:44.794529750,1790279684794529750,unity+offset,1790279684797097800,1790279684658703100,135826650,60,countdown_2,trial=9;rep=2;gesture_idx=1;gesture=Disgusto
2026-09-24 19:54:45.795019750,1790279685795019750,unity+offset,1790279685797494400,1790279685659193100,135826650,61,countdown_1,trial=9;rep=2;gesture_idx=1;gesture=Disgusto
2026-09-24 19:54:46.795345550,1790279686795345550,unity+offset,1790279686798028500,1790279686659518900,135826650,62,hold_start,trial=9;rep=2;gesture_idx=1;gesture=Disgusto
2026-09-24 19:54:49.808752250,1790279689808752250,unity+offset,1790279689811568800,1790279689672925600,135826650,63,rest_start,reason=after_gesture;trial=9;rep=2;gesture_idx=1;gesture=Disgusto
2026-09-24 19:54:54.822787250,1790279694822787250,unity+offset,1790279694826133000,1790279694686960600,135826650,64,gesture_show,trial=10;rep=2;gesture_idx=2;gesture=Sorprendido
