Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-21 21:51:52.536159750,1790027512536159750,unity+offset,1790027512540162100,1790027511892311800,643847950,103,countdown_1,trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-21 21:51:53.537652850,1790027513537652850,unity+offset,1790027513549777500,1790027512893804900,643847950,104,hold_start,trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-21 21:51:56.541371350,1790027516541371350,unity+offset,1790027516543677800,1790027515897133300,644238050,105,rest_start,reason=after_gesture;trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-21 21:52:01.544209950,1790027521544209950,unity+offset,1790027521553554900,1790027520899971900,644238050,106,gesture_show,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:52:01.544345350,1790027521544345350,unity+offset,1790027521555260000,1790027520900107300,644238050,107,countdown_3,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:52:02.547146750,1790027522547146750,unity+offset,1790027522551195000,1790027521902908700,644238050,108,countdown_2,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:52:03.547387450,1790027523547387450,unity+offset,1790027523551091500,1790027522903149400,644238050,109,countdown_1,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:52:04.552894550,1790027524552894550,unity+offset,1790027524557280000,1790027523908656500,644238050,110,hold_start,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:52:07.554398450,1790027527554398450,unity+offset,1790027527558042500,1790027526910160400,644238050,111,rest_start,reason=after_gesture;trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:52:12.554948350,1790027532554948350,unity+offset,1790027532559169100,1790027531910710300,644238050,112,gesture_show,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:52:12.555014050,1790027532555014050,unity+offset,1790027532559487500,1790027531910776000,644238050,113,countdown_3,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:52:13.555624750,1790027533555624750,unity+offset,1790027533561892900,1790027532911386700,644238050,114,countdown_2,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:52:14.558632650,1790027534558632650,unity+offset,1790027534562298700,1790027533914394600,644238050,115,countdown_1,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:52:15.560226350,1790027535560226350,unity+offset,1790027535564033200,1790027534915988300,644238050,116,hold_start,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
