Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-24 20:38:10.514286100,1790282290514286100,rx,1790282290514286100,1790282290302106100,,1,session_start,anchor_unix_ns=1790282290294179200;stopwatch_hz=10000000;unity=6000.3.24f1;udp=10.43.42.208:5005
2026-09-24 20:38:10.952222100,1790282290952222100,unity+offset,1790282290954845300,1790282290757740700,194481400,2,sequence_start,reps=5;gestures=4;initial_rest_s=5;countdown_s=3;hold_s=3;rest_s=5
2026-09-24 20:38:10.952942200,1790282290952942200,unity+offset,1790282290967878100,1790282290758460800,194481400,3,rest_start,reason=initial;trial=-1;rep=-1;gesture_idx=-1;gesture=none
2026-09-24 20:38:16.963269750,1790282296963269750,unity+offset,1790282297068886900,1790282296768704400,194565350,4,gesture_show,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 20:38:16.963864650,1790282296963864650,unity+offset,1790282297069322800,1790282296769299300,194565350,5,countdown_3,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 20:38:17.963085850,1790282297963085850,unity+offset,1790282297966574600,1790282297768520500,194565350,6,countdown_2,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 20:38:18.963508450,1790282298963508450,unity+offset,1790282299014216200,1790282298768943100,194565350,7,countdown_1,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 20:38:19.963755950,1790282299963755950,unity+offset,1790282300037601200,1790282299769190600,194565350,8,hold_start,trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 20:38:22.977379250,1790282302977379250,unity+offset,1790282303114605000,1790282302782813900,194565350,9,rest_start,reason=after_gesture;trial=0;rep=0;gesture_idx=0;gesture=Sonrisa
2026-09-24 20:38:27.990330650,1790282307990330650,unity+offset,1790282308146140000,1790282307795765300,194565350,10,gesture_show,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 20:38:27.990658650,1790282307990658650,unity+offset,1790282308146562400,1790282307796093300,194565350,11,countdown_3,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 20:38:29.003694850,1790282309003694850,unity+offset,1790282309053727700,1790282308809129500,194565350,12,countdown_2,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 20:38:30.017702850,1790282310017702850,unity+offset,1790282310073102000,1790282309823137500,194565350,13,countdown_1,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 20:38:31.017864250,1790282311017864250,unity+offset,1790282311020473000,1790282310823298900,194565350,14,hold_start,trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 20:38:34.018104750,1790282314018104750,unity+offset,1790282314065638200,1790282313823539400,194565350,15,rest_start,reason=after_gesture;trial=1;rep=0;gesture_idx=1;gesture=Disgusto
2026-09-24 20:38:39.030937650,1790282319030937650,unity+offset,1790282319090758500,1790282318836372300,194565350,16,gesture_show,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 20:38:39.031288950,1790282319031288950,unity+offset,1790282319091146900,1790282318836723600,194565350,17,countdown_3,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 20:38:40.031694650,1790282320031694650,unity+offset,1790282320107996200,1790282319837129300,194565350,18,countdown_2,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 20:38:41.045086650,1790282321045086650,unity+offset,1790282321118221100,1790282320850521300,194565350,19,countdown_1,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 20:38:42.045794150,1790282322045794150,unity+offset,1790282322055542200,1790282321851228800,194565350,20,hold_start,trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 20:38:45.060005150,1790282325060005150,unity+offset,1790282325062164400,1790282324864548600,195456550,21,rest_start,reason=after_gesture;trial=2;rep=0;gesture_idx=2;gesture=Sorprendido
2026-09-24 20:38:50.073925150,1790282330073925150,unity+offset,1790282330178170900,1790282329878468600,195456550,22,gesture_show,trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 20:38:50.074348950,1790282330074348950,unity+offset,1790282330182331600,1790282329878892400,195456550,23,countdown_3,trial=3;rep=0;gesture_idx=3;gesture=Triste
2026-09-24 20:38:51.087039650,1790282331087039650,unity+offset,1790282331110106100,1790282330891583100,195456550,24,countdown_2,trial=3;rep=0;gesture_idx=3;gesture=Triste
